Matrix-K,Diamond-lambda,ITC,V,D_eq,Matrix-E,Matrix-JC-A,Matrix-JC-B,Matrix-JC-m,Interface-E,Interface-eta,Interface-t,effective-K,effective-a,CTE_list
170.0064002,103.3229717,913.6460577,0.161160098,0.22263085,69304.78419,45.7841828,115.8618502,0.499245744,272754.8832,1.67564006,0.000876841,163.6076395,1.90E-05,"[-8.34938974504165e-09, 1.85026024008331e-05, 1.85284599717433e-05, 1.85980549996375e-05, 1.87850152499022e-05, 1.90646119606034e-05, 1.92002394574638e-05, 1.92752938073833e-05, 1.93299404458188e-05, 1.93705873478716e-05, 1.94021764436096e-05]"
224.9655614,401.1299281,869.3462791,0.203248945,0.714992414,69638.72754,32.04711939,109.2295514,0.231969312,248470.7137,2.644969241,0.000330146,241.7244495,1.79E-05,"[2.31678022171581e-09, 1.72996168238494e-05, 1.73407266474273e-05, 1.74570217567094e-05, 1.77101199140234e-05, 1.79634118267923e-05, 1.81179877264076e-05, 1.82196639150048e-05, 1.82932384695591e-05, 1.83492303804949e-05, 1.83931388715405e-05]"
216.6266399,246.843911,3578.865498,0.050652839,0.149590812,70632.77212,34.99760772,127.0241867,0.337767397,275787.1147,1.86504613,0.0007718,217.2276865,2.19E-05,"[3.47955951187379e-09, 2.16602566975151e-05, 2.16669197847649e-05, 2.17048964286286e-05, 2.18245187799374e-05, 2.18909457018128e-05, 2.19306104036151e-05, 2.19591385100443e-05, 2.19797005055856e-05, 2.19954842776273e-05, 2.20082416070936e-05]"
191.1300906,81.91530678,212.1915431,0.507785139,0.981899406,69725.01454,48.86841974,117.2446965,0.577868808,335424.5229,1.736782259,0.000637358,153.8170067,1.06E-05,"[4.77431407015399e-09, 9.54204750428082e-06, 9.63155249410552e-06, 9.87328680550278e-06, 1.01839468657852e-05, 1.05671270733013e-05, 1.0930653493472e-05, 1.11505839031096e-05, 1.12639397047184e-05, 1.13307741618284e-05, 1.13769304793962e-05]"
183.849389,495.249595,5280.112766,0.242386774,0.52625463,69951.06849,37.62273265,134.743808,0.737027805,437779.4447,2.424911689,0.00046302,264.0381398,1.70E-05,"[7.35340153895406e-09, 1.6089724472137e-05, 1.62036396687205e-05, 1.64518337533305e-05, 1.6909844798744e-05, 1.71913960358615e-05, 1.73102077315371e-05, 1.73877959902771e-05, 1.74436208253272e-05, 1.74852683942937e-05, 1.7517031681622e-05]"
208.2654525,360.400263,655.6260875,0.040590757,0.052292476,70478.93963,31.08247294,112.9183516,0.41168636,318635.8189,2.079680301,0.000286144,198.3739069,2.24E-05,"[-9.24069829648491e-09, 2.22348599800155e-05, 2.22393419627774e-05, 2.22977132958126e-05, 2.2378361713689e-05, 2.24106953257625e-05, 2.24322128587011e-05, 2.2446261784274e-05, 2.24563115049987e-05, 2.24640453571269e-05, 2.24701685096981e-05]"
182.3600922,374.9733713,3150.64012,0.338979821,0.620837762,69515.3405,50.8612191,129.0223851,0.703338464,213983.4853,2.489384026,0.000965238,279.2899465,1.47E-05,"[3.13098946964481e-09, 1.38366808131193e-05, 1.39068651791038e-05, 1.40755206786675e-05, 1.4329035530206e-05, 1.47185863540499e-05, 1.50615975487891e-05, 1.52347830217503e-05, 1.53323378412239e-05, 1.54010690473893e-05, 1.54536079638076e-05]"
173.6464254,213.6293722,5809.084342,0.149503771,0.676802252,70823.9026,59.70165822,132.5682875,0.448936849,221852.391,1.646364797,0.000264303,227.3994653,1.94E-05,"[-1.38597997867958e-09, 1.9033397354402e-05, 1.90469373957434e-05, 1.90794996025305e-05, 1.91288702091128e-05, 1.92650504243924e-05, 1.94726057304141e-05, 1.95971921983391e-05, 1.96691555715766e-05, 1.97222984981644e-05, 1.97631745578634e-05]"
138.1262644,437.0869053,4982.917579,0.401857641,0.766916229,70376.63739,42.67672178,110.0605186,0.226453203,382055.7915,2.351522751,0.000215413,287.6217855,1.30E-05,"[2.59618949599386e-09, 1.21568634467255e-05, 1.22126350204955e-05, 1.23532085626451e-05, 1.25606179005466e-05, 1.2853708609982e-05, 1.3161606343528e-05, 1.33881312780989e-05, 1.35371969129387e-05, 1.36394118526676e-05, 1.37147123555838e-05]"
133.4594541,161.1284387,42168.93476,0.193425962,0.37574091,70021.45374,52.55437101,131.5434227,0.669434158,293684.1117,1.888883193,0.000914015,210.4400722,1.82E-05,"[-1.34957569551491e-09, 1.76585222474732e-05, 1.76909927417583e-05, 1.77726557507515e-05, 1.79162264136146e-05, 1.82018195161911e-05, 1.84380908871665e-05, 1.85468048084558e-05, 1.861390933892e-05, 1.8665164702584e-05, 1.87059137626659e-05]"
187.05463,223.8536821,577.0950255,0.374467194,0.454762621,69871.50024,61.70835186,139.3617504,0.542487311,278199.5146,2.391893603,0.000767061,173.6254881,1.35E-05,"[-1.93655916597964e-09, 1.27611909730914e-05, 1.2806294488014e-05, 1.29401514965862e-05, 1.31144376501451e-05, 1.33360998926265e-05, 1.36563116027721e-05, 1.39538013267268e-05, 1.41406763190267e-05, 1.42508012891015e-05, 1.43244943909298e-05]"
207.9542152,313.3958343,11481.28483,0.212410857,0.802085719,70330.8315,68.33327281,114.8985626,0.350932373,352963.5147,2.29996392,0.000292519,303.907043,1.75E-05,"[-4.85382909689685e-10, 1.70995056525661e-05, 1.71194864202711e-05, 1.71716191816032e-05, 1.72420698398016e-05, 1.734056690129e-05, 1.75141962851501e-05, 1.77343083522563e-05, 1.78972946710563e-05, 1.79963193462544e-05, 1.80657339142718e-05]"
143.1603014,386.0930294,478.1483008,0.094736504,0.323983715,69047.71428,57.85720607,109.2463675,0.619561299,382184.114,1.982292061,0.00092038,137.0561278,2.08E-05,"[1.46345447558727e-09, 2.04816748545298e-05, 2.04992880062474e-05, 2.05328278612736e-05, 2.05826759606076e-05, 2.06990995894464e-05, 2.08532661821518e-05, 2.09298047283634e-05, 2.09712391244268e-05, 2.10036168223258e-05, 2.1030717549331e-05]"
171.6656661,467.2878182,78685.08017,0.190288451,0.197366326,70258.33549,58.77187326,130.8446485,0.579424774,259359.583,1.810965076,0.000199905,237.3406483,1.85E-05,"[-1.0639421889083e-08, 1.80307953647537e-05, 1.80428619702528e-05, 1.80824971877669e-05, 1.81645099103015e-05, 1.83638895404581e-05, 1.86510632188408e-05, 1.8806478677502e-05, 1.88830788824878e-05, 1.89419286792987e-05, 1.89912195521932e-05]"
176.09099,123.924524,521.563102,0.385650384,0.04414278,70059.60489,34.03770256,104.203273,0.771473618,226777.1126,1.900758971,0.000807911,96.92643889,1.36E-05,"[-2.94377598931249e-09, 1.24476512977907e-05, 1.25916781844932e-05, 1.2955933598609e-05, 1.3546454205749e-05, 1.38772964671096e-05, 1.40124341688976e-05, 1.4092163312704e-05, 1.4146394669571e-05, 1.41843279260768e-05, 1.42126105426238e-05]"
167.3548275,155.8895512,94730.02527,0.187896564,0.685633521,69301.08214,67.1741304,100.6637679,0.304732692,315738.9818,1.751028604,0.000555253,262.4074101,1.84E-05,"[-2.20729737108239e-09, 1.80144225674714e-05, 1.80294959166062e-05, 1.80643713238561e-05, 1.8111964292405e-05, 1.81875981230913e-05, 1.8330492121033e-05, 1.85163876138798e-05, 1.86590359943914e-05, 1.87478400996e-05, 1.88098878116991e-05]"
192.7523857,408.7144468,42809.82355,0.299804519,0.051430291,69615.41959,64.51279209,127.9849836,0.75439765,414035.1516,2.251009556,0.000719844,239.4449601,1.55E-05,"[-5.31404703948199e-09, 1.49005452710931e-05, 1.49261280782429e-05, 1.50203580016363e-05, 1.51514168976024e-05, 1.53277985287925e-05, 1.56141504222272e-05, 1.58979569198373e-05, 1.60677030272542e-05, 1.61655910785286e-05, 1.62331426238839e-05]"
215.3847841,483.0522222,2067.331205,0.031735926,0.792183247,70943.90689,47.14881058,125.0304377,0.263378314,234661.0143,2.204491119,0.000391288,222.8184334,2.26E-05,"[9.86162773773059e-10, 2.25431726420638e-05, 2.25460602430438e-05, 2.25499510267385e-05, 2.25653397256432e-05, 2.26030282975655e-05, 2.26348223704923e-05, 2.26547383641389e-05, 2.26688281222162e-05, 2.26799099268815e-05, 2.26888091936191e-05]"
235.3282592,421.5449709,2821.746393,0.420902705,0.716205914,69448.80145,33.26245707,117.6064947,0.519639988,303852.1558,2.010164682,0.000360434,358.9547256,1.29E-05,"[-1.23991650837984e-10, 1.16979684469651e-05, 1.19191417471128e-05, 1.23135899514013e-05, 1.28697457780375e-05, 1.31970628382777e-05, 1.3337812260918e-05, 1.34206858633273e-05, 1.34764830845437e-05, 1.35163986365671e-05, 1.35466178593874e-05]"
136.4438186,440.6273389,63101.11118,0.4706999,0.53757346,69796.13325,62.8719045,110.3847164,0.344787518,482017.3462,2.576225632,0.000511388,373.6394336,1.12E-05,"[9.2311116873718e-10, 1.04300676443924e-05, 1.04670160388141e-05, 1.05768689271482e-05, 1.07546589567887e-05, 1.09634918845488e-05, 1.12204110136418e-05, 1.15053659298863e-05, 1.17485944586721e-05, 1.19129417380458e-05, 1.20178748049897e-05]"
228.180976,190.8258565,32523.83167,0.173020733,0.104190088,69906.33385,42.99728491,128.9073069,0.683079103,497628.3051,2.634073317,0.000967391,280.2168719,1.90E-05,"[-7.55451701030655e-09, 1.84542505283668e-05, 1.84974672011736e-05, 1.85982255610204e-05, 1.88559556449508e-05, 1.9111647371172e-05, 1.92217795600016e-05, 1.92871267299739e-05, 1.9334215915685e-05, 1.9368911175564e-05, 1.93957335193908e-05]"
202.8557761,354.1913835,72936.99227,0.397663704,0.230409388,69163.57976,49.07432071,118.9261903,0.736975606,433276.9634,2.103210589,0.000264894,401.8731802,1.33E-05,"[3.674524842149e-09, 1.22408674491566e-05, 1.23293088166103e-05, 1.25342479460672e-05, 1.28179183525107e-05, 1.32437356813165e-05, 1.36002029603269e-05, 1.37849994728252e-05, 1.38881127109276e-05, 1.39579496724579e-05, 1.40098969716754e-05]"
149.0460547,50.99407468,6614.411506,0.10686808,0.641735905,70627.35886,44.96313401,132.8470176,0.397698206,368023.9907,1.702245951,0.000871531,188.4706168,2.05E-05,"[3.26166683099641e-09, 2.01285308292165e-05, 2.01451342893834e-05, 2.01807593446672e-05, 2.02996252118883e-05, 2.0478869401194e-05, 2.05704869992336e-05, 2.06262609859206e-05, 2.06680449419055e-05, 2.06996579759261e-05, 2.07240368189253e-05]"
196.8413713,262.9089429,993.1391439,0.010001571,0.41901933,70170.82812,38.67272621,113.3157697,0.649535678,213157.164,2.361859599,0.000615273,196.7013178,2.32E-05,"[6.2298617260878e-09, 2.31759584027017e-05, 2.31760622071299e-05, 2.31798252208688e-05, 2.31996996982351e-05, 2.32110548923745e-05, 2.32154846809412e-05, 2.32185699632962e-05, 2.3221265666357e-05, 2.32231953635707e-05, 2.32246137902895e-05]"
151.5023952,182.800061,7456.538045,0.331349054,0.59005731,70746.33576,36.02555726,122.6009842,0.486003689,444482.6212,2.687514547,0.000431756,287.2169032,1.49E-05,"[-6.43782914956324e-09, 1.37734216790362e-05, 1.39283030080606e-05, 1.42387733717183e-05, 1.47342843298259e-05, 1.50669076221862e-05, 1.52125639483942e-05, 1.53024581401567e-05, 1.53676276401943e-05, 1.54165376658763e-05, 1.54544734216178e-05]"
215.8587444,83.99067467,897.497375,0.289834359,0.395977511,69520.28071,41.92328396,135.4674641,0.212566268,262049.1527,2.425220368,0.000843054,211.1438219,1.56E-05,"[-8.45484812158206e-09, 1.50116463872567e-05, 1.50460361981584e-05, 1.5131748251513e-05, 1.52617653066022e-05, 1.54564579749218e-05, 1.56923433641755e-05, 1.58877059842158e-05, 1.60260066878693e-05, 1.61255218728155e-05, 1.62009730795497e-05]"
223.3472937,100.8387107,1787.115457,0.067576502,0.942980763,69275.26693,53.31463616,121.1772959,0.456163042,348330.491,1.637019704,0.000189471,240.2497689,2.16E-05,"[-2.17035490140904e-10, 2.14177462153064e-05, 2.14235200787203e-05, 2.14356775243764e-05, 2.14698404322485e-05, 2.15810543499682e-05, 2.16741723583147e-05, 2.17164177157743e-05, 2.17458780336189e-05, 2.17685547060901e-05, 2.17867220540828e-05]"
130.0375412,242.2560147,854.9908626,0.309489191,0.962895057,70829.41782,50.21726744,136.5951958,0.420379231,456882.8535,2.081812674,0.000135841,188.3977697,1.53E-05,"[1.39319793103494e-09, 1.44765297367622e-05, 1.45276900215998e-05, 1.46577825229438e-05, 1.4864766944123e-05, 1.52039300890971e-05, 1.55034062649227e-05, 1.56720374805865e-05, 1.57721355944768e-05, 1.58414037832479e-05, 1.58936053355237e-05]"
178.280672,331.9221168,2462.944471,0.338290738,0.892847971,70434.24378,55.50094131,103.8047774,0.232849972,397125.5284,1.835069306,0.000672668,295.456328,1.41E-05,"[-1.17001631225948e-10, 1.34748733281829e-05, 1.35077999257647e-05, 1.3606403890192e-05, 1.37544275433329e-05, 1.39340875388399e-05, 1.41702793792865e-05, 1.44094585324946e-05, 1.45930250162776e-05, 1.47217053141929e-05, 1.4813965110432e-05]"
149.3653034,171.8715339,6778.363719,0.140785384,0.539781564,69763.50638,40.19572491,131.2677899,0.633634789,244341.0614,2.283042916,0.000145692,198.1783603,1.98E-05,"[-2.85234783345712e-09, 1.92599034173933e-05, 1.92990410513816e-05, 1.93979677493767e-05, 1.96729311475095e-05, 1.98627882041003e-05, 1.99420597698399e-05, 1.99988078230288e-05, 2.00399162981776e-05, 2.00699137574674e-05, 2.00933475177974e-05]"
142.0269677,384.5373728,761.7119413,0.114623191,0.448113153,69141.16819,37.68315779,107.318425,0.491638624,203428.6792,1.613872293,0.000604878,146.1985883,2.01E-05,"[-5.88614569451392e-09, 1.95934804042548e-05, 1.96306264311765e-05, 1.97306585245664e-05, 1.99872523555232e-05, 2.01465997925103e-05, 2.02179853599584e-05, 2.02694596899274e-05, 2.03074524809796e-05, 2.03359698504077e-05, 2.03581331099603e-05]"
169.0830082,435.6305079,229.9568111,0.092292019,0.65812604,69599.75214,44.15703201,134.3034657,0.754216895,435891.2027,1.972975616,0.000991513,161.701325,2.13E-05,"[-5.17195181433436e-10, 2.09310523538499e-05, 2.09464348241943e-05, 2.09855266146715e-05, 2.11256138385441e-05, 2.12722921215016e-05, 2.13300525362336e-05, 2.13672914871053e-05, 2.1395171835545e-05, 2.14161994334686e-05, 2.14328674794142e-05]"
211.6778164,78.18755103,4727.432309,0.474425656,0.738051454,70063.38213,55.44922938,104.2615518,0.579119564,272640.5096,2.015058005,0.000839801,446.9603009,1.11E-05,"[-2.87248213081021e-09, 1.00859946278342e-05, 1.01724062004397e-05, 1.03769149038902e-05, 1.06281943706858e-05, 1.0939504730269e-05, 1.12899418529781e-05, 1.1566063956632e-05, 1.17256106494219e-05, 1.18147612913373e-05, 1.18732220405051e-05]"
130.956852,151.7253513,33927.57122,0.285732699,0.797056228,69924.63769,65.36422122,124.4940584,0.366943768,440226.7698,2.089567821,0.000878857,263.7665592,1.57E-05,"[3.17114325463992e-09, 1.51316192074847e-05, 1.5151192456762e-05, 1.52178975966745e-05, 1.53224337434541e-05, 1.54604450489165e-05, 1.5686487535711e-05, 1.59478645473921e-05, 1.61344116800596e-05, 1.62504509945856e-05, 1.63310300241453e-05]"
224.1943617,390.0985522,5678.03163,0.036064338,0.147949957,70490.29669,51.73333442,113.9359921,0.310860019,475258.2981,2.240931581,0.000528555,228.6303417,2.24E-05,"[6.62928684856517e-09, 2.2282126632041e-05, 2.22824639324697e-05, 2.22831968339014e-05, 2.22948139083687e-05, 2.23470644923491e-05, 2.23967630843471e-05, 2.24236287785029e-05, 2.24429162329701e-05, 2.24570653502344e-05, 2.2468046534495e-05]"
231.8919945,296.9008537,606.936026,0.243955521,0.071203685,70862.14777,49.27818129,136.7555287,0.787879919,365574.402,2.17925679,0.000746016,163.9205401,1.71E-05,"[-3.67073291560032e-09, 1.63210926662218e-05, 1.63867916942609e-05, 1.65431399028365e-05, 1.67742782171647e-05, 1.71110820721712e-05, 1.73389573946437e-05, 1.7452901413869e-05, 1.75228481742149e-05, 1.75749637289723e-05, 1.76171380023655e-05]"
175.8314044,254.1273386,81071.61402,0.35904776,0.245297643,69684.8589,67.8933958,128.8252196,0.45915508,356433.5097,1.673582588,0.000126924,351.1663374,1.38E-05,"[-6.81629750880278e-09, 1.31562727901165e-05, 1.31870514612584e-05, 1.32802736358778e-05, 1.3424277858736e-05, 1.35896234324487e-05, 1.38342281255285e-05, 1.41358855982842e-05, 1.43729568215535e-05, 1.45211271354114e-05, 1.46165731108472e-05]"
190.13025,127.3445318,828.3436771,0.039160021,0.273320699,69209.93505,68.6724028,101.7421279,0.278720477,397667.2574,2.380911457,0.000919559,187.7303996,2.23E-05,"[3.70851210021313e-10, 2.22003822928004e-05, 2.22015731874696e-05, 2.22033892190666e-05, 2.22092217537559e-05, 2.22223161766867e-05, 2.22545404060451e-05, 2.23005225798359e-05, 2.23349532176641e-05, 2.23564680446223e-05, 2.23722738079766e-05]"
136.41988,99.13037442,288.1657743,0.156210147,0.802453837,70673.40627,60.46000668,103.478719,0.677677738,222559.2147,1.797803428,0.000393892,135.6848636,1.92E-05,"[7.62660578416626e-09, 1.87390020952613e-05, 1.87509004713322e-05, 1.87841786485088e-05, 1.88497756716764e-05, 1.90210679710355e-05, 1.92821178946834e-05, 1.94170638710691e-05, 1.9482828230103e-05, 1.95361696905473e-05, 1.95805625351538e-05]"
228.1453158,483.5429876,240.0593535,0.071912145,0.372307756,70259.58323,38.12281612,116.8070436,0.706322732,257575.9366,2.65956851,0.000359591,211.1636571,2.16E-05,"[1.1302612730035e-09, 2.1332854742049e-05, 2.13461993139547e-05, 2.14029358634809e-05, 2.15657034848833e-05, 2.16449752310051e-05, 2.16800277871972e-05, 2.17058455851451e-05, 2.17242011641209e-05, 2.17378546195477e-05, 2.17485912377667e-05]"
184.9444616,363.4958915,44277.516,0.386666389,0.161640237,69075.32901,43.23680738,127.7288628,0.725178714,411864.3336,1.740212379,0.00049994,341.5388303,1.35E-05,"[2.21521213925652e-09, 1.2441636929564e-05, 1.25603348883019e-05, 1.28213404887494e-05, 1.31937883508347e-05, 1.36518475102549e-05, 1.39225166814953e-05, 1.40488469694076e-05, 1.41259186263583e-05, 1.41807191259653e-05, 1.42219216944194e-05]"
206.3553116,59.62874882,87210.27036,0.438153865,0.886556349,70508.32689,46.1998849,123.1714435,0.422762877,382347.0756,2.100302732,0.00064027,533.6421404,1.20E-05,"[-8.98524543064078e-10, 1.10275618919296e-05, 1.11150471006318e-05, 1.13330303370193e-05, 1.16393697426752e-05, 1.20468120967595e-05, 1.23678911969235e-05, 1.25472177147704e-05, 1.26520162480616e-05, 1.27225996510865e-05, 1.27746468887027e-05]"
179.0766142,307.9746489,92542.68941,0.023962813,0.00766483,69421.13432,35.97372341,139.8946081,0.528033951,316168.4464,2.617540998,0.000259498,176.8252479,2.29E-05,"[-5.3065687099093e-11, 2.27491085739823e-05, 2.27576146107137e-05, 2.27828835649467e-05, 2.28375419776517e-05, 2.28614055036266e-05, 2.2874946436734e-05, 2.28847088707719e-05, 2.2891487252619e-05, 2.28964703446884e-05, 2.29003200726076e-05]"
166.4754998,334.6302969,1435.510873,0.260382068,0.970640525,69353.80152,59.85313535,108.5445818,0.547968306,330368.9347,2.524932966,0.000433377,228.3313319,1.63E-05,"[-6.91209267928467e-09, 1.56431143480615e-05, 1.5678894719889e-05, 1.57667361264247e-05, 1.58891448575126e-05, 1.60848854315238e-05, 1.63859263409351e-05, 1.66401905399728e-05, 1.67826085491681e-05, 1.6868006560148e-05, 1.69276619699847e-05]"
200.680883,204.9946772,714.443598,0.498603852,0.919396058,70981.86448,62.19990343,114.6217474,0.397841591,491639.9199,2.449344249,0.000214119,251.6765834,1.06E-05,"[-4.49471653156225e-10, 9.80769255020323e-06, 9.85240721792465e-06, 9.98568006617417e-06, 1.01896932743034e-05, 1.04132950237621e-05, 1.06738141106725e-05, 1.09578262582158e-05, 1.11937689554243e-05, 1.13506691539727e-05, 1.14480467712205e-05]"
195.5985866,463.526967,9936.248283,0.17681315,0.324539946,70771.23018,31.58585679,119.1611141,0.25184793,298329.5095,1.871647982,0.00081474,250.7780613,1.89E-05,"[3.35991245357819e-09, 1.83016846148183e-05, 1.83391733733308e-05, 1.84332940331807e-05, 1.86656678453981e-05, 1.88833053339897e-05, 1.90088245368769e-05, 1.90914122464758e-05, 1.91515871643363e-05, 1.91976522384651e-05, 1.92340424654192e-05]"
218.960501,415.1731461,14711.29388,0.259145929,0.642035415,70105.35537,32.43367316,133.6276073,0.341248307,342063.3537,1.883548988,0.000698445,337.2235009,1.66E-05,"[-6.51102784057864e-09, 1.57501606816666e-05, 1.58464516465528e-05, 1.60721070958465e-05, 1.64648266469657e-05, 1.67371533600923e-05, 1.68775244956048e-05, 1.69675408235653e-05, 1.70326460372146e-05, 1.70820533196765e-05, 1.71204495036009e-05]"
152.5241928,236.1508488,3742.470922,0.327095934,0.567314925,70366.37989,57.17260737,120.2557469,0.611779941,457566.7144,2.537346344,0.000302828,256.5755422,1.48E-05,"[2.37839508917843e-10, 1.39980579607127e-05, 1.40430253626178e-05, 1.41636279009833e-05, 1.43336256329149e-05, 1.45995519933294e-05, 1.49650096488436e-05, 1.52251116486052e-05, 1.53641393251922e-05, 1.54503202340834e-05, 1.55125098949009e-05]"
221.8824165,212.0666939,3420.905308,0.202032864,0.560620141,69584.42281,47.04815894,108.4877718,0.776801118,329895.1774,2.052411378,0.000425936,278.7025248,1.80E-05,"[-2.94348402433302e-09, 1.73561128919969e-05, 1.74119269014016e-05, 1.75233597390104e-05, 1.77304538856771e-05, 1.80835872818872e-05, 1.82917446661517e-05, 1.83857709436691e-05, 1.84497868286518e-05, 1.84989256154249e-05, 1.85374266520306e-05]"
184.2504466,328.8298923,514.9334105,0.249361746,0.397745366,70146.1591,48.37731968,126.5127242,0.257988362,263179.994,2.388706506,0.000121593,163.4390723,1.66E-05,"[9.29409896908941e-09, 1.60503411720743e-05, 1.60787694580363e-05, 1.61587952593611e-05, 1.62716348936087e-05, 1.64637097280757e-05, 1.671587430422e-05, 1.69082412393616e-05, 1.70338706222508e-05, 1.71225924865777e-05, 1.71899849534215e-05]"
203.9236457,427.9531118,43510.6367,0.088274139,0.806905919,69013.03114,39.40478207,113.2292888,0.515650548,253024.9298,2.287760796,0.000921042,238.1785584,2.11E-05,"[-1.21683139057771e-09, 2.07624228170535e-05, 2.07822334530229e-05, 2.0843882589649e-05, 2.10200575633388e-05, 2.11565782178735e-05, 2.12104643646847e-05, 2.12492010607339e-05, 2.12783689976706e-05, 2.13012720310869e-05, 2.13191397517776e-05]"
170.9840117,272.0196964,90069.75841,0.536826884,0.925033343,70036.35374,57.25120398,119.0004593,0.664020609,427730.0519,2.590994506,0.000883132,526.6740266,9.73E-06,"[8.86663068709662e-10, 8.8214418897342e-06, 8.88370343278967e-06, 9.05809528963334e-06, 9.30452823763194e-06, 9.5890574260335e-06, 9.91160185239037e-06, 1.01958611005669e-05, 1.03910401565426e-05, 1.05012997486826e-05, 1.05647426827559e-05]"
217.3362502,100.0375274,187.6080584,0.146086881,0.140006466,69154.19523,61.16077633,137.7438329,0.227847579,237861.676,2.646589131,0.000192221,176.6664143,1.94E-05,"[4.4746161546184e-09, 1.91702924505101e-05, 1.9174475631389e-05, 1.91849798519743e-05, 1.92043787548008e-05, 1.92402798653136e-05, 1.93157382014737e-05, 1.94430506320115e-05, 1.95685306455338e-05, 1.9657935622516e-05, 1.97194485056237e-05]"
173.9868621,466.998022,625.3066622,0.290893766,0.772816169,69307.88229,68.06171428,129.7775364,0.467122662,463622.4758,2.336327194,0.000519086,194.7892596,1.56E-05,"[8.20178310486103e-09, 1.50093452865216e-05, 1.50330915410855e-05, 1.51029162799344e-05, 1.52096004415444e-05, 1.53424880614362e-05, 1.55545045767762e-05, 1.58334569337247e-05, 1.60465690483031e-05, 1.61741370430911e-05, 1.6257652131223e-05]"
134.1388281,186.7586487,3175.053543,0.161013684,0.507941857,69959.81307,42.7273055,101.8655778,0.611347134,207940.5499,1.966236661,0.000706686,177.2322427,1.91E-05,"[4.548127350744e-09, 1.8545688948264e-05, 1.85764263453563e-05, 1.86616034849444e-05, 1.89192913906452e-05, 1.91988180265142e-05, 1.93141679794229e-05, 1.93836938940201e-05, 1.94332008850343e-05, 1.94694989202404e-05, 1.94980251363044e-05]"
211.3594441,57.35772594,7947.600716,0.31173411,0.054861766,69620.20449,65.87820886,131.6710472,0.400903168,285354.6315,1.852365918,0.000815283,207.8083951,1.51E-05,"[1.96574935846784e-09, 1.45313230817506e-05, 1.45468179189863e-05, 1.46059219520696e-05, 1.47094764773962e-05, 1.4842850540642e-05, 1.50501498074295e-05, 1.53240313031477e-05, 1.55465706337358e-05, 1.56895467587952e-05, 1.57832505697147e-05]"
229.7403449,311.4444332,26410.23116,0.099390683,0.74662124,69469.12806,67.71254147,139.7578473,0.581679657,339628.8277,2.484619022,0.000332829,276.4007081,2.06E-05,"[-1.67196824392411e-09, 2.03261029257258e-05, 2.03299746812965e-05, 2.03385833082098e-05, 2.03582753372116e-05, 2.04110501787435e-05, 2.05429368292069e-05, 2.06883444413396e-05, 2.07643940711709e-05, 2.08055407622426e-05, 2.08357323745723e-05]"
156.4630501,169.222199,102.5402586,0.335755901,0.404449854,69801.35587,50.45379248,120.1578944,0.688015976,493180.4735,2.211280963,0.000849498,99.67968384,1.45E-05,"[7.99992284875655e-09, 1.3631049820434e-05, 1.37010559700467e-05, 1.38553821524466e-05, 1.40857765765076e-05, 1.4472027164423e-05, 1.48428442081115e-05, 1.50374033174061e-05, 1.51394814252973e-05, 1.52060681534661e-05, 1.52561688893305e-05]"
192.9446552,161.7751047,21339.52613,0.269012674,0.961454288,69777.17571,55.0008947,132.1431202,0.266610716,303963.3576,1.919111886,0.000731035,345.4247305,1.59E-05,"[4.83388851651151e-09, 1.54010011135047e-05, 1.54232132128658e-05, 1.54926308675884e-05, 1.55903759282148e-05, 1.57320282565195e-05, 1.5954950858325e-05, 1.61892282528135e-05, 1.63571061504051e-05, 1.6469335844069e-05, 1.65507120906741e-05]"
182.0507551,82.76054794,715.1637973,0.159834073,0.22664005,69206.44781,62.02333664,115.8584625,0.294053902,350229.9981,2.039254,0.000483502,167.0977376,1.89E-05,"[4.02083565113288e-10, 1.85406820978174e-05, 1.8553445594147e-05, 1.85939427532816e-05, 1.86475894128556e-05, 1.87249194888041e-05, 1.88665734902143e-05, 1.90395872500213e-05, 1.91629792294081e-05, 1.92406328276885e-05, 1.92953576317063e-05]"
150.3633267,379.6497616,388.4233255,0.363031583,0.491882673,70748.3193,30.28660359,111.6406955,0.630132475,400424.403,1.655580809,0.000168584,134.3159407,1.41E-05,"[-7.28360814307543e-09, 1.28660673064425e-05, 1.31051508707488e-05, 1.36063356016902e-05, 1.41909018506531e-05, 1.44257992654244e-05, 1.45309738388027e-05, 1.45982969466828e-05, 1.46447892478358e-05, 1.46786293390733e-05, 1.47041175838921e-05]"
167.435365,436.2328552,7368.529564,0.013601064,0.00692925,70680.23449,59.88057744,122.9622131,0.421058985,479562.9151,2.189368254,0.000290931,164.6686162,2.30E-05,"[6.22671108296626e-09, 2.29190087288309e-05, 2.29201713631108e-05, 2.29252289088579e-05, 2.29307668319703e-05, 2.29491767081869e-05, 2.29778873912114e-05, 2.29935487567778e-05, 2.30017558981821e-05, 2.30081939591671e-05, 2.30134482723199e-05]"
143.988999,136.6200525,917.5607549,0.45937013,0.681469281,70546.65734,40.41566207,105.4080542,0.352359958,443324.2845,2.46700086,0.000393845,208.1718168,1.18E-05,"[2.90511076299758e-09, 1.07384502799402e-05, 1.08698427478429e-05, 1.11317567892348e-05, 1.14720904354939e-05, 1.18608076931362e-05, 1.21428653275818e-05, 1.22981316478742e-05, 1.23890936847479e-05, 1.24516944878877e-05, 1.24985980528928e-05]"
